date,ticker,text
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
GOOGL,"Shares of technology and consulting giant IBM (NYSE:IBM) jumped 2.8% in the afternoon session after renewed enthusiasm for Alphabet reinvigorated the artificial intelligence trade, propelling a marke… [+2322 chars]",0.0
GOOGL,Nvidia (NVDA) shares were volatile this week after news that Meta (META) is in talks to buy billions of dollars of Google (GOOG) chips starting in 2027. The move would position Alphabet as a direct c… [+3474 chars],1.0
TSLA,"Tesla (TSLA) stock rose over 3.5% on Monday following more positive developments in its Robotaxi business, with a prominent Wall Street bull claiming the ""autonomous chapter has begun for the EV make… [+3657 chars]",1.0
TSLA,"Tesla's board has warned that Elon Musk could quit as CEO if the $1 trillion pay package isn't passed.JOEL SAGET/AFP via Getty Images
<ul><li>Elon Musk's wealth hit a record $648 billion, extending … [+3399 chars]",0.0
AAPL,"This year marks a turning point in Apple’s historically rigid pricing strategy where discounts remained rare and controlled. At $219, down from $249, the AirPods Pro 3 that launched just months ago j… [+3163 chars]",-1.0
